ProductID,ProductName,Category,City,Price,QuantitySold,Month,Year
570,Monitor,Electronics,Karaj,9222000,291,7,2024
420,Printer,Electronics,Tabriz,16305000,41,3,2022
700,Chair,Furniture,Ahvaz,1117000,413,4,2022
371,Desk Lamp,Office Supplies,Shiraz,451000,347,5,2023
581,Keyboard,Electronics,Rasht,42588000,20,10,2024
506,Keyboard,Electronics,Kermanshah,37971000,33,4,2020
453,Printer,Electronics,Rasht,45257000,43,5,2023
236,Bookshelf,Furniture,Kermanshah,596000,218,4,2020
702,Monitor,Electronics,Qom,36720000,10,9,2024
887,Chair,Furniture,Isfahan,1029000,47,8,2022
474,Headphone,Electronics,Mashhad,48655000,34,11,2022
628,Desk Lamp,Office Supplies,Qom,222000,267,11,2020
647,Headphone,Electronics,Shiraz,36086000,12,8,2021
244,Bookshelf,Furniture,Tabriz,911000,461,7,2021
358,Mouse,Electronics,Shiraz,30011000,27,4,2020
743,Bookshelf,Furniture,Shiraz,2611000,185,11,2022
524,Pen,Stationery,Mashhad,92000,139,1,2024
246,Chair,Furniture,Karaj,2088000,191,11,2023
755,Camera,Electronics,Ahvaz,36887000,3,7,2023
177,Monitor,Electronics,Karaj,49223000,21,12,2022
900,Notebook,Stationery,Ahvaz,142000,473,10,2021
786,Printer,Electronics,Qom,49750000,24,8,2022
653,Camera,Electronics,Tabriz,6001000,272,11,2024
479,Bookshelf,Furniture,Kermanshah,3479000,341,3,2020
102,Smartphone,Electronics,Karaj,33124000,30,1,2024
329,Tablet,Electronics,Tabriz,10213000,42,10,2022
246,Printer,Electronics,Tehran,49393000,39,9,2022
902,Laptop,Electronics,Mashhad,9502000,265,7,2022
319,Pen,Stationery,Kermanshah,56000,105,9,2024
417,Keyboard,Electronics,Tabriz,39846000,46,10,2020
374,Monitor,Electronics,Isfahan,46220000,8,5,2020
284,Tablet,Electronics,Rasht,8974000,423,3,2020
192,Headphone,Electronics,Isfahan,44385000,1,7,2023
850,Printer,Electronics,Mashhad,48032000,5,9,2021
398,Printer,Electronics,Kermanshah,34055000,34,6,2022
290,Chair,Furniture,Shiraz,3380000,114,4,2024
201,Mouse,Electronics,Ahvaz,35973000,30,11,2020
766,Keyboard,Electronics,Ahvaz,23846000,20,6,2022
414,Pen,Stationery,Ahvaz,41000,116,5,2021
699,Camera,Electronics,Qom,34945000,40,1,2022
173,Bookshelf,Furniture,Kermanshah,2147000,299,3,2021
804,Keyboard,Electronics,Qom,17801000,47,11,2021
143,Pen,Stationery,Karaj,91000,99,5,2024
379,Smartphone,Electronics,Qom,17251000,44,6,2022
914,Bookshelf,Furniture,Qom,829000,134,3,2024
527,Bookshelf,Furniture,Karaj,3850000,121,9,2024
257,Printer,Electronics,Rasht,21711000,41,6,2020
145,Laptop,Electronics,Tehran,13098000,44,4,2020
213,Mouse,Electronics,Karaj,3629000,500,7,2024
753,Notebook,Stationery,Shiraz,59000,195,9,2021
206,Pen,Stationery,Isfahan,148000,299,3,2023
278,Table,Furniture,Rasht,1799000,70,9,2024
184,Bookshelf,Furniture,Shiraz,559000,295,6,2020
996,Monitor,Electronics,Shiraz,34159000,17,8,2020
841,Monitor,Electronics,Tehran,23673000,22,6,2021
899,Smartphone,Electronics,Isfahan,20579000,23,12,2023
681,Laptop,Electronics,Tehran,43615000,15,3,2020
701,Smartphone,Electronics,Shiraz,31961000,21,4,2022
548,Desk Lamp,Office Supplies,Karaj,316000,486,9,2021
426,Chair,Furniture,Tehran,3368000,27,5,2023
255,Laptop,Electronics,Tehran,11412000,12,3,2021
680,Headphone,Electronics,Qom,28746000,31,2,2022
194,Monitor,Electronics,Kermanshah,35392000,17,1,2022
915,Mouse,Electronics,Rasht,10464000,38,7,2024
753,Keyboard,Electronics,Karaj,20731000,2,7,2024
810,Laptop,Electronics,Mashhad,26467000,6,8,2020
702,Desk Lamp,Office Supplies,Karaj,291000,54,12,2020
743,Smartphone,Electronics,Tehran,46701000,12,12,2024
427,Pen,Stationery,Kermanshah,129000,416,11,2024
334,Notebook,Stationery,Qom,18000,399,7,2020
253,Desk Lamp,Office Supplies,Isfahan,878000,394,10,2023
313,Table,Furniture,Rasht,3133000,43,9,2023
572,Mouse,Electronics,Tabriz,36121000,12,9,2020
453,Tablet,Electronics,Karaj,11426000,43,11,2024
337,Printer,Electronics,Karaj,13761000,1,9,2023
620,Laptop,Electronics,Shiraz,37186000,22,4,2024
474,Laptop,Electronics,Qom,44813000,46,5,2020
740,Notebook,Stationery,Rasht,197000,194,1,2022
982,Bookshelf,Furniture,Tehran,927000,492,8,2021
118,Camera,Electronics,Karaj,30240000,39,11,2020
796,Printer,Electronics,Tehran,47029000,37,10,2022
206,Desk Lamp,Office Supplies,Tabriz,673000,345,12,2024
516,Table,Furniture,Tabriz,4485000,494,10,2020
898,Pen,Stationery,Shiraz,10000,256,11,2024
282,Table,Furniture,Ahvaz,1514000,393,9,2021
241,Notebook,Stationery,Isfahan,30000,162,6,2024
545,Notebook,Stationery,Tabriz,189000,317,6,2020
279,Table,Furniture,Mashhad,2606000,64,2,2024
263,Mouse,Electronics,Isfahan,7433000,292,5,2023
222,Chair,Furniture,Tabriz,1464000,438,8,2022
293,Laptop,Electronics,Ahvaz,39379000,33,5,2020
444,Tablet,Electronics,Kermanshah,17513000,40,1,2023
188,Desk Lamp,Office Supplies,Isfahan,482000,238,4,2022
880,Camera,Electronics,Kermanshah,27313000,38,9,2022
573,Laptop,Electronics,Tabriz,31920000,10,10,2023
853,Mouse,Electronics,Tehran,18467000,2,4,2021
814,Laptop,Electronics,Kermanshah,3126000,291,11,2022
745,Keyboard,Electronics,Rasht,39136000,47,9,2021
444,Tablet,Electronics,Shiraz,34015000,15,7,2020
831,Headphone,Electronics,Tabriz,5161000,89,2,2022
880,Chair,Furniture,Karaj,1849000,44,4,2023
463,Table,Furniture,Qom,1513000,345,1,2024
220,Camera,Electronics,Tabriz,47913000,49,8,2020
137,Mouse,Electronics,Shiraz,44386000,33,5,2022
633,Headphone,Electronics,Ahvaz,5217000,246,7,2022
440,Printer,Electronics,Isfahan,2844000,208,6,2024
961,Notebook,Stationery,Shiraz,39000,11,5,2023
292,Table,Furniture,Tehran,3722000,223,9,2021
227,Headphone,Electronics,Kermanshah,43019000,30,12,2023
803,Smartphone,Electronics,Shiraz,16381000,32,8,2023
608,Keyboard,Electronics,Ahvaz,45901000,24,3,2021
211,Chair,Furniture,Kermanshah,3005000,318,4,2023
632,Smartphone,Electronics,Shiraz,34139000,36,7,2023
905,Smartphone,Electronics,Tehran,11756000,14,3,2021
452,Headphone,Electronics,Qom,26348000,48,11,2020
893,Printer,Electronics,Isfahan,37333000,9,6,2022
106,Desk Lamp,Office Supplies,Rasht,722000,176,7,2024
670,Desk Lamp,Office Supplies,Isfahan,357000,134,8,2020
807,Bookshelf,Furniture,Tabriz,3747000,21,10,2024
781,Desk Lamp,Office Supplies,Tabriz,403000,77,7,2022
739,Bookshelf,Furniture,Shiraz,1780000,201,1,2021
724,Pen,Stationery,Mashhad,16000,398,12,2023
762,Camera,Electronics,Shiraz,20832000,42,12,2024
538,Bookshelf,Furniture,Isfahan,646000,452,8,2021
792,Tablet,Electronics,Rasht,45186000,2,5,2022
495,Tablet,Electronics,Tabriz,2126000,78,8,2023
396,Printer,Electronics,Qom,24245000,39,4,2022
855,Notebook,Stationery,Kermanshah,61000,428,3,2021
384,Bookshelf,Furniture,Isfahan,3796000,44,11,2024
464,Pen,Stationery,Kermanshah,95000,305,4,2021
394,Table,Furniture,Qom,579000,370,8,2023
827,Notebook,Stationery,Kermanshah,20000,111,2,2021
602,Desk Lamp,Office Supplies,Qom,711000,360,6,2022
863,Camera,Electronics,Rasht,19996000,49,2,2020
253,Mouse,Electronics,Tabriz,37175000,8,3,2021
909,Printer,Electronics,Qom,5251000,150,11,2021
488,Smartphone,Electronics,Tabriz,44045000,50,11,2021
764,Headphone,Electronics,Qom,8665000,69,6,2020
810,Notebook,Stationery,Karaj,92000,142,9,2023
207,Laptop,Electronics,Rasht,44267000,43,10,2024
242,Mouse,Electronics,Mashhad,41795000,25,4,2020
171,Printer,Electronics,Shiraz,14874000,22,9,2024
460,Mouse,Electronics,Karaj,2857000,144,2,2023
215,Pen,Stationery,Rasht,17000,324,1,2023
176,Mouse,Electronics,Tabriz,40572000,30,1,2021
472,Printer,Electronics,Tabriz,24586000,10,10,2021
513,Notebook,Stationery,Mashhad,100000,409,10,2020
733,Desk Lamp,Office Supplies,Rasht,422000,137,7,2020
852,Keyboard,Electronics,Karaj,31973000,40,11,2024
212,Notebook,Stationery,Shiraz,149000,184,1,2022
122,Headphone,Electronics,Ahvaz,1507000,127,10,2020
112,Bookshelf,Furniture,Rasht,1291000,144,11,2021
394,Monitor,Electronics,Kermanshah,14870000,27,2,2022
661,Table,Furniture,Ahvaz,4735000,211,6,2020
359,Chair,Furniture,Qom,2129000,374,2,2023
324,Laptop,Electronics,Isfahan,10672000,43,9,2023
847,Notebook,Stationery,Tabriz,20000,67,1,2024
315,Keyboard,Electronics,Mashhad,14442000,44,12,2024
619,Mouse,Electronics,Karaj,30952000,42,7,2020
434,Chair,Furniture,Rasht,1912000,101,3,2021
698,Table,Furniture,Kermanshah,4935000,212,7,2022
234,Camera,Electronics,Mashhad,8386000,405,12,2023
660,Chair,Furniture,Mashhad,3569000,436,7,2023
637,Desk Lamp,Office Supplies,Tehran,346000,145,7,2020
848,Pen,Stationery,Qom,93000,140,4,2024
742,Camera,Electronics,Kermanshah,45755000,14,1,2020
381,Tablet,Electronics,Rasht,30886000,6,1,2020
888,Desk Lamp,Office Supplies,Isfahan,985000,259,11,2024
544,Smartphone,Electronics,Tehran,27489000,40,2,2022
115,Table,Furniture,Ahvaz,3445000,190,7,2024
673,Pen,Stationery,Isfahan,126000,408,7,2024
982,Pen,Stationery,Karaj,12000,140,11,2023
266,Table,Furniture,Kermanshah,3532000,493,6,2023
186,Pen,Stationery,Qom,55000,126,7,2020
569,Smartphone,Electronics,Ahvaz,4579000,363,7,2022
882,Notebook,Stationery,Tehran,46000,466,11,2023
267,Bookshelf,Furniture,Shiraz,1166000,299,2,2021
119,Mouse,Electronics,Ahvaz,23902000,24,6,2021
863,Camera,Electronics,Shiraz,2239000,170,10,2021
987,Pen,Stationery,Kermanshah,166000,453,7,2020
108,Keyboard,Electronics,Shiraz,34567000,31,5,2023
798,Chair,Furniture,Qom,3715000,471,8,2021
490,Printer,Electronics,Mashhad,8169000,380,10,2020
743,Pen,Stationery,Kermanshah,64000,279,1,2023
476,Desk Lamp,Office Supplies,Mashhad,345000,290,8,2024
707,Smartphone,Electronics,Tabriz,38778000,32,7,2024
895,Pen,Stationery,Mashhad,50000,378,8,2024
911,Chair,Furniture,Isfahan,666000,88,4,2021
836,Mouse,Electronics,Rasht,25236000,8,12,2024
290,Smartphone,Electronics,Tabriz,30323000,10,8,2023
850,Printer,Electronics,Isfahan,16365000,39,3,2023
474,Printer,Electronics,Rasht,38106000,40,12,2024
193,Printer,Electronics,Tabriz,14364000,50,7,2024
894,Notebook,Stationery,Shiraz,117000,300,8,2023
430,Smartphone,Electronics,Tabriz,36021000,42,6,2023
284,Notebook,Stationery,Rasht,33000,150,12,2024
216,Camera,Electronics,Tehran,15460000,47,1,2021
294,Printer,Electronics,Isfahan,14040000,39,10,2020
766,Bookshelf,Furniture,Ahvaz,4136000,90,2,2024
264,Bookshelf,Furniture,Shiraz,4725000,310,9,2020
336,Tablet,Electronics,Karaj,8437000,490,9,2021
634,Monitor,Electronics,Mashhad,9915000,33,6,2022
794,Smartphone,Electronics,Karaj,29982000,43,5,2020
112,Headphone,Electronics,Karaj,1347000,141,4,2022
448,Tablet,Electronics,Tehran,3496000,225,9,2020
691,Laptop,Electronics,Ahvaz,10973000,18,3,2022
744,Monitor,Electronics,Tabriz,21291000,46,10,2020
727,Notebook,Stationery,Shiraz,73000,343,9,2022
257,Notebook,Stationery,Mashhad,25000,110,7,2023
185,Monitor,Electronics,Tehran,49675000,43,8,2024
374,Tablet,Electronics,Kermanshah,10611000,33,5,2021
222,Notebook,Stationery,Ahvaz,162000,392,9,2022
863,Smartphone,Electronics,Mashhad,19124000,32,11,2023
268,Bookshelf,Furniture,Mashhad,3630000,361,9,2024
785,Laptop,Electronics,Rasht,3434000,18,11,2021
415,Keyboard,Electronics,Shiraz,48878000,39,12,2024
867,Keyboard,Electronics,Qom,42552000,25,12,2023
646,Headphone,Electronics,Tabriz,21036000,4,2,2021
307,Smartphone,Electronics,Shiraz,14731000,15,2,2021
662,Desk Lamp,Office Supplies,Kermanshah,804000,48,2,2021
893,Pen,Stationery,Tabriz,143000,45,12,2023
447,Camera,Electronics,Tabriz,2335000,284,12,2024
214,Tablet,Electronics,Rasht,41379000,12,9,2021
803,Mouse,Electronics,Kermanshah,46477000,25,7,2023
884,Monitor,Electronics,Shiraz,13691000,37,7,2020
270,Keyboard,Electronics,Karaj,49263000,38,7,2023
539,Camera,Electronics,Karaj,31528000,17,3,2021
299,Tablet,Electronics,Karaj,45886000,1,3,2024
187,Headphone,Electronics,Kermanshah,38427000,15,5,2020
640,Camera,Electronics,Tehran,47506000,50,2,2023
535,Desk Lamp,Office Supplies,Isfahan,532000,473,6,2024
235,Laptop,Electronics,Rasht,7667000,167,7,2022
506,Mouse,Electronics,Ahvaz,20928000,28,1,2021
314,Chair,Furniture,Tehran,4100000,246,2,2023
178,Camera,Electronics,Ahvaz,44389000,18,11,2023
701,Monitor,Electronics,Kermanshah,13281000,40,2,2021
831,Chair,Furniture,Ahvaz,4612000,486,2,2023
472,Keyboard,Electronics,Tehran,11190000,29,5,2023
881,Desk Lamp,Office Supplies,Shiraz,940000,153,11,2022
985,Chair,Furniture,Isfahan,2716000,186,1,2023
278,Bookshelf,Furniture,Mashhad,2023000,123,1,2022
503,Desk Lamp,Office Supplies,Mashhad,557000,148,8,2020
249,Laptop,Electronics,Karaj,32667000,40,1,2020
880,Table,Furniture,Tabriz,2943000,177,8,2021
537,Keyboard,Electronics,Rasht,33039000,34,1,2021
122,Table,Furniture,Mashhad,1226000,434,4,2023
119,Tablet,Electronics,Kermanshah,5620000,401,5,2021
737,Smartphone,Electronics,Shiraz,8572000,386,10,2020
739,Tablet,Electronics,Isfahan,2699000,36,10,2021
516,Camera,Electronics,Shiraz,10768000,45,12,2022
230,Notebook,Stationery,Mashhad,112000,90,11,2021
484,Mouse,Electronics,Mashhad,49847000,27,5,2020
364,Keyboard,Electronics,Karaj,4157000,432,12,2021
650,Camera,Electronics,Shiraz,22914000,30,12,2020
611,Notebook,Stationery,Tehran,132000,318,2,2023
830,Headphone,Electronics,Tabriz,14784000,9,6,2022
886,Pen,Stationery,Karaj,176000,487,11,2023
163,Monitor,Electronics,Ahvaz,16029000,45,1,2020
712,Bookshelf,Furniture,Mashhad,2189000,140,6,2023
194,Camera,Electronics,Tehran,6036000,492,1,2021
952,Printer,Electronics,Kermanshah,36735000,8,5,2021
379,Smartphone,Electronics,Isfahan,39393000,24,3,2020
431,Mouse,Electronics,Qom,47075000,9,12,2021
291,Camera,Electronics,Shiraz,14988000,13,3,2021
497,Camera,Electronics,Mashhad,48277000,42,6,2021
452,Headphone,Electronics,Tehran,7765000,484,12,2023
178,Printer,Electronics,Kermanshah,45166000,42,6,2020
786,Headphone,Electronics,Karaj,31275000,37,8,2023
534,Table,Furniture,Tehran,4606000,103,7,2024
215,Smartphone,Electronics,Tabriz,15689000,27,5,2024
183,Mouse,Electronics,Ahvaz,19164000,5,11,2020
434,Camera,Electronics,Kermanshah,30028000,45,3,2023
557,Mouse,Electronics,Tehran,5916000,17,6,2020
701,Mouse,Electronics,Qom,46663000,45,8,2022
178,Table,Furniture,Qom,3454000,163,9,2021
518,Mouse,Electronics,Rasht,41945000,23,5,2021
485,Notebook,Stationery,Isfahan,101000,473,9,2023
496,Headphone,Electronics,Shiraz,12239000,46,3,2022
102,Monitor,Electronics,Qom,7937000,181,5,2022
237,Table,Furniture,Tabriz,1291000,106,11,2024
444,Monitor,Electronics,Mashhad,47578000,34,8,2023
402,Tablet,Electronics,Tabriz,29540000,23,4,2024
392,Pen,Stationery,Karaj,67000,376,10,2021
582,Tablet,Electronics,Karaj,41296000,15,6,2024
369,Table,Furniture,Tehran,1644000,48,8,2023
438,Chair,Furniture,Isfahan,670000,465,11,2021
341,Desk Lamp,Office Supplies,Mashhad,861000,282,3,2020
717,Smartphone,Electronics,Tabriz,48796000,17,9,2021
313,Laptop,Electronics,Ahvaz,46292000,11,11,2021
117,Monitor,Electronics,Isfahan,49130000,44,10,2023
278,Laptop,Electronics,Qom,43737000,15,7,2020
720,Mouse,Electronics,Tabriz,15385000,20,4,2020
982,Keyboard,Electronics,Mashhad,47489000,37,3,2022
657,Camera,Electronics,Qom,48995000,8,5,2024
917,Table,Furniture,Tehran,903000,62,1,2023
605,Notebook,Stationery,Mashhad,127000,161,5,2024
348,Laptop,Electronics,Shiraz,2941000,401,4,2022
604,Camera,Electronics,Ahvaz,18095000,15,1,2023
992,Desk Lamp,Office Supplies,Qom,404000,331,6,2022
237,Desk Lamp,Office Supplies,Karaj,868000,53,3,2023
427,Table,Furniture,Rasht,567000,426,2,2024
985,Smartphone,Electronics,Tabriz,13250000,20,4,2020
271,Chair,Furniture,Shiraz,3646000,376,8,2020
629,Table,Furniture,Tehran,1979000,157,8,2024
396,Laptop,Electronics,Mashhad,20569000,35,12,2020
622,Table,Furniture,Karaj,2761000,349,6,2022
442,Smartphone,Electronics,Karaj,13145000,37,11,2024
840,Keyboard,Electronics,Isfahan,47821000,27,2,2022
284,Monitor,Electronics,Mashhad,1282000,230,2,2021
726,Tablet,Electronics,Kermanshah,42756000,30,7,2024
899,Tablet,Electronics,Rasht,1896000,17,9,2020
494,Chair,Furniture,Kermanshah,776000,276,11,2024
855,Notebook,Stationery,Mashhad,88000,93,11,2024
668,Bookshelf,Furniture,Tabriz,1262000,441,9,2022
798,Smartphone,Electronics,Tabriz,25101000,43,5,2021
824,Headphone,Electronics,Isfahan,40862000,42,4,2023
196,Keyboard,Electronics,Kermanshah,19004000,20,10,2020
383,Mouse,Electronics,Rasht,45661000,17,1,2022
696,Bookshelf,Furniture,Tabriz,1595000,178,5,2020
793,Desk Lamp,Office Supplies,Karaj,164000,435,12,2022
332,Table,Furniture,Tabriz,2319000,353,7,2020
686,Mouse,Electronics,Kermanshah,11016000,42,12,2021
640,Table,Furniture,Mashhad,1987000,253,2,2021
165,Smartphone,Electronics,Shiraz,23255000,50,4,2023
770,Tablet,Electronics,Tabriz,11781000,45,9,2020
528,Pen,Stationery,Mashhad,97000,128,8,2020
125,Chair,Furniture,Mashhad,4777000,175,7,2024
281,Table,Furniture,Tehran,4486000,423,6,2022
297,Smartphone,Electronics,Shiraz,42293000,3,1,2022
704,Notebook,Stationery,Tehran,28000,213,11,2022
384,Headphone,Electronics,Qom,30590000,31,9,2020
585,Bookshelf,Furniture,Tabriz,3287000,286,7,2023
385,Laptop,Electronics,Ahvaz,39008000,15,2,2023
189,Table,Furniture,Rasht,4498000,478,2,2024
300,Table,Furniture,Mashhad,1153000,176,12,2021
310,Chair,Furniture,Tabriz,2462000,48,11,2024
201,Table,Furniture,Qom,2792000,210,4,2022
704,Bookshelf,Furniture,Qom,4269000,383,12,2022
566,Notebook,Stationery,Kermanshah,25000,90,10,2023
650,Smartphone,Electronics,Tehran,16731000,1,11,2021
218,Smartphone,Electronics,Ahvaz,7432000,187,4,2020
733,Tablet,Electronics,Mashhad,12729000,20,8,2021
381,Laptop,Electronics,Mashhad,41136000,43,11,2024
670,Mouse,Electronics,Qom,14439000,34,8,2020
544,Laptop,Electronics,Ahvaz,19738000,27,2,2021
714,Notebook,Stationery,Ahvaz,39000,400,10,2023
844,Headphone,Electronics,Tehran,48705000,37,10,2022
764,Desk Lamp,Office Supplies,Shiraz,932000,38,12,2024
391,Bookshelf,Furniture,Shiraz,3095000,55,8,2021
141,Printer,Electronics,Karaj,27548000,40,7,2020
164,Table,Furniture,Shiraz,4171000,491,6,2024
301,Table,Furniture,Tehran,4187000,412,4,2024
548,Bookshelf,Furniture,Isfahan,1436000,404,2,2023
983,Mouse,Electronics,Rasht,18803000,4,10,2024
256,Printer,Electronics,Tehran,24205000,16,5,2022
470,Printer,Electronics,Tehran,18635000,26,4,2021
640,Laptop,Electronics,Isfahan,1991000,118,10,2020
914,Table,Furniture,Kermanshah,1103000,179,12,2023
469,Bookshelf,Furniture,Tehran,1783000,324,2,2023
845,Monitor,Electronics,Kermanshah,28464000,34,3,2022
960,Smartphone,Electronics,Karaj,48295000,48,12,2022
781,Notebook,Stationery,Tehran,176000,142,11,2021
296,Desk Lamp,Office Supplies,Tabriz,813000,494,12,2022
730,Headphone,Electronics,Karaj,49162000,6,10,2022
122,Tablet,Electronics,Isfahan,22483000,37,2,2021
645,Table,Furniture,Kermanshah,1143000,315,12,2023
324,Pen,Stationery,Tabriz,185000,150,4,2021
221,Mouse,Electronics,Isfahan,28727000,49,7,2020
435,Pen,Stationery,Qom,34000,466,12,2023
183,Printer,Electronics,Kermanshah,31322000,43,6,2024
192,Notebook,Stationery,Isfahan,111000,467,7,2023
323,Smartphone,Electronics,Shiraz,48042000,1,10,2022
218,Smartphone,Electronics,Ahvaz,36785000,2,3,2024
283,Mouse,Electronics,Isfahan,21685000,36,2,2021
137,Tablet,Electronics,Rasht,45957000,30,12,2022
258,Tablet,Electronics,Tabriz,48084000,36,5,2024
602,Camera,Electronics,Kermanshah,24087000,26,5,2022
906,Bookshelf,Furniture,Isfahan,2596000,345,2,2023
525,Desk Lamp,Office Supplies,Rasht,562000,135,12,2022
626,Printer,Electronics,Tehran,20136000,16,6,2020
980,Notebook,Stationery,Tehran,24000,312,9,2022
223,Chair,Furniture,Tehran,3136000,20,7,2021
520,Keyboard,Electronics,Rasht,12266000,6,1,2023
518,Camera,Electronics,Tehran,17494000,5,10,2020
485,Desk Lamp,Office Supplies,Rasht,373000,239,7,2021
917,Camera,Electronics,Isfahan,40125000,18,11,2024
781,Bookshelf,Furniture,Shiraz,4990000,399,4,2024
686,Table,Furniture,Mashhad,4160000,496,6,2023
860,Printer,Electronics,Ahvaz,43343000,33,2,2021
807,Printer,Electronics,Ahvaz,36951000,48,8,2021
625,Mouse,Electronics,Mashhad,49720000,22,2,2024
559,Printer,Electronics,Rasht,33170000,41,9,2023
530,Mouse,Electronics,Karaj,39404000,4,9,2023
579,Mouse,Electronics,Karaj,21461000,44,10,2024
682,Desk Lamp,Office Supplies,Ahvaz,980000,64,3,2022
126,Printer,Electronics,Rasht,35466000,12,12,2021
485,Monitor,Electronics,Tehran,30141000,10,9,2021
489,Laptop,Electronics,Isfahan,18077000,12,8,2020
806,Keyboard,Electronics,Ahvaz,11646000,5,1,2021
464,Printer,Electronics,Rasht,20191000,46,2,2023
977,Mouse,Electronics,Qom,41858000,27,3,2020
215,Bookshelf,Furniture,Tehran,1108000,41,6,2024
897,Monitor,Electronics,Mashhad,4227000,255,4,2020
982,Table,Furniture,Kermanshah,1837000,181,6,2020
442,Monitor,Electronics,Rasht,2572000,132,2,2023
942,Headphone,Electronics,Tehran,28875000,39,3,2023
523,Camera,Electronics,Kermanshah,9042000,178,10,2020
